sales_id,shop_id,week_no,start_date,end_date,sales_amount,sales_target,item_sold,transactions,staff_hours,staff_hours_target,labour_cost,labour_cost_target,total_tax,sales_status
6520359,31,24,2017-05-29,2017-06-04,24286.96,17000.00,3785.00,1834,281:00:00,00:00:00,4617,2800.00,3166.88,1
6520361,33,24,2017-05-29,2017-06-04,16452.60,17000.00,2777.00,1341,198:30:00,00:00:00,3194,2800.00,2146.27,1
6520363,34,24,2017-05-29,2017-06-04,19767.90,17000.00,3322.00,1534,207:24:02,00:00:00,3311,2800.00,2578.00,1
6520365,36,24,2017-05-29,2017-06-04,22621.96,17000.00,4045.00,2385,273:15:00,00:00:00,4480,2800.00,2950.84,1
6520367,37,24,2017-05-29,2017-06-04,24669.34,17000.00,4065.00,2591,271:45:00,00:00:00,4311,2800.00,3217.94,1
6520369,38,24,2017-05-29,2017-06-04,33995.24,17000.00,5198.00,2839,304:45:00,00:00:00,5393,2800.00,4433.10,1
6520371,39,24,2017-05-29,2017-06-04,28806.46,119000.00,4467.00,2297,299:30:00,00:00:00,5107,19600.00,3757.24,1
6520373,40,24,2017-05-29,2017-06-04,32270.86,17000.00,5296.00,2338,322:45:00,00:00:00,5231,2800.00,4209.52,1
6520375,41,24,2017-05-29,2017-06-04,26993.18,17000.00,4391.00,2106,288:30:00,00:00:00,4812,2800.00,3520.06,1
6520377,42,24,2017-05-29,2017-06-04,20907.18,17000.00,3312.00,1690,226:15:00,00:00:00,3725,2800.00,2726.14,1
6520379,43,24,2017-05-29,2017-06-04,28163.07,17000.00,4564.00,2110,337:15:00,00:00:00,5560,2800.00,3673.34,1
6520381,44,24,2017-05-29,2017-06-04,24609.42,17000.00,4031.00,1986,333:15:00,00:00:00,5477,2800.00,3210.02,1
6520383,45,24,2017-05-29,2017-06-04,14005.88,17000.00,2294.00,1494,197:15:00,00:00:00,3272,2800.00,1826.92,1
6520385,46,24,2017-05-29,2017-06-04,17691.05,17000.00,2672.00,1542,218:45:00,00:00:00,3693,2800.00,2308.80,1
6520387,48,24,2017-05-29,2017-06-04,13929.38,17000.00,2098.00,938,235:15:00,00:00:00,3800,2800.00,1817.24,1
6520389,49,24,2017-05-29,2017-06-04,9402.14,17000.00,1170.00,833,158:30:00,00:00:00,2561,2800.00,1227.35,1
6520391,50,24,2017-05-29,2017-06-04,10411.26,17000.00,1308.00,764,155:00:00,00:00:00,2582,2800.00,1358.85,1
6520393,55,24,2017-05-29,2017-06-04,42501.82,17000.00,6895.00,4829,416:30:00,00:00:00,6862,2800.00,5542.90,1
6520395,56,24,2017-05-29,2017-06-04,20279.70,17000.00,3263.00,1865,235:45:00,00:00:00,3820,2800.00,2645.37,1
6520397,57,24,2017-05-29,2017-06-04,24780.70,17000.00,3925.00,2391,310:15:00,00:00:00,5020,2800.00,3231.38,1
6520399,58,24,2017-05-29,2017-06-04,16496.06,17000.00,2698.00,1661,278:00:00,00:00:00,4472,2800.00,2152.62,1
6520401,59,24,2017-05-29,2017-06-04,0.00,17000.00,0.00,0,00:00:00,00:00:00,0,2800.00,0.00,1
6520403,60,24,2017-05-29,2017-06-04,40951.38,17000.00,6220.00,3697,276:15:00,00:00:00,4532,2800.00,5341.76,1
6520405,61,24,2017-05-29,2017-06-04,20753.16,17000.00,3536.00,1611,230:30:00,00:00:00,3790,2800.00,2707.36,1
6520407,62,24,2017-05-29,2017-06-04,7091.80,17000.00,755.00,592,99:15:00,00:00:00,1629,2800.00,925.35,1
6520409,63,24,2017-05-29,2017-06-04,31155.20,17000.00,5149.00,2419,312:21:03,00:00:00,5267,2800.00,4065.32,1
6520411,64,24,2017-05-29,2017-06-04,14539.04,17000.00,2242.00,1405,201:00:00,00:00:00,3253,2800.00,1896.85,1
6520413,65,24,2017-05-29,2017-06-04,0.00,17000.00,0.00,0,00:00:00,00:00:00,0,2800.00,0.00,1
6520415,66,24,2017-05-29,2017-06-04,14112.72,17000.00,2291.00,1116,192:45:00,00:00:00,3237,2800.00,1840.39,1
6520417,67,24,2017-05-29,2017-06-04,46635.97,17000.00,6681.00,3959,286:09:02,00:00:00,4836,2800.00,6081.63,1
6520419,68,24,2017-05-29,2017-06-04,19901.50,17000.00,3176.00,1604,250:45:00,00:00:00,4179,2800.00,2595.18,1
6520421,69,24,2017-05-29,2017-06-04,6920.90,17000.00,1280.00,839,92:30:00,00:00:00,1538,2800.00,903.22,1
6520423,70,24,2017-05-29,2017-06-04,7729.60,17000.00,1330.00,888,140:57:01,00:00:00,2250,2800.00,1008.19,1
6520425,71,24,2017-05-29,2017-06-04,11088.10,17000.00,1843.00,1210,173:55:10,00:00:00,2835,2800.00,1446.23,1
6520427,72,24,2017-05-29,2017-06-04,15101.40,17000.00,2343.00,1396,199:30:00,00:00:00,3308,2800.00,1969.72,1
6520429,73,24,2017-05-29,2017-06-04,12113.22,17000.00,2142.00,1454,168:12:01,00:00:00,2747,2800.00,1579.58,1
6520431,74,24,2017-05-29,2017-06-04,12925.34,17000.00,2203.00,1473,166:00:00,00:00:00,2761,2800.00,1686.36,1
6520433,75,24,2017-05-29,2017-06-04,12182.08,17000.00,1354.00,1069,140:30:00,00:00:00,2269,2800.00,1589.62,1
6520435,76,24,2017-05-29,2017-06-04,24411.51,17000.00,3770.00,2506,273:45:00,00:00:00,4507,2800.00,3182.88,1
6520437,77,24,2017-05-29,2017-06-04,8890.08,17000.00,1083.00,714,143:30:00,00:00:00,2335,2800.00,1159.99,1
6520439,78,24,2017-05-29,2017-06-04,21783.10,17000.00,3336.00,1793,265:45:00,00:00:00,4295,2800.00,2841.68,1
6520441,79,24,2017-05-29,2017-06-04,67810.91,17000.00,9821.00,5706,446:09:02,00:00:00,7283,2800.00,8843.84,1
6520443,80,24,2017-05-29,2017-06-04,20296.94,17000.00,3415.00,1939,250:45:00,00:00:00,4248,2800.00,2653.03,1
6520445,81,24,2017-05-29,2017-06-04,9033.02,17000.00,1246.00,710,168:45:00,00:00:00,2455,2800.00,1178.31,1
6520447,82,24,2017-05-29,2017-06-04,17871.48,17000.00,2948.00,1452,282:15:00,00:00:00,4663,2800.00,2332.27,1
6520449,83,24,2017-05-29,2017-06-04,17962.33,17000.00,3051.00,1894,409:15:00,00:00:00,6821,2800.00,2343.47,1
6520451,84,24,2017-05-29,2017-06-04,6195.44,17000.00,774.00,529,135:45:00,00:00:00,2206,2800.00,808.88,1
6520453,85,24,2017-05-29,2017-06-04,9718.20,17000.00,1544.00,1063,135:27:01,00:00:00,2152,2800.00,1267.02,1
6520455,86,24,2017-05-29,2017-06-04,25653.79,17000.00,4230.00,2035,368:24:07,00:00:00,5438,2800.00,3345.44,1
6520457,87,24,2017-05-29,2017-06-04,19004.80,17000.00,3166.00,1794,253:25:10,00:00:00,4239,2800.00,2479.31,1
6520459,88,24,2017-05-29,2017-06-04,29321.90,17000.00,5062.00,3065,325:12:01,00:00:00,5448,2800.00,3826.90,1
6520461,89,24,2017-05-29,2017-06-04,16325.80,17000.00,2333.00,1397,201:20:20,00:00:00,3253,2800.00,2130.94,1
6520463,90,24,2017-05-29,2017-06-04,9020.55,17000.00,1195.00,707,151:00:00,00:00:00,2450,2800.00,1177.41,1
6520465,91,24,2017-05-29,2017-06-04,19666.75,17000.00,3086.00,1563,223:00:00,00:00:00,3768,2800.00,2570.18,1
6520467,92,24,2017-05-29,2017-06-04,8643.57,17000.00,992.00,528,129:40:10,00:00:00,2098,2800.00,1130.38,1
6520469,93,24,2017-05-29,2017-06-04,14053.84,17000.00,2260.00,1081,169:30:00,00:00:00,2849,2800.00,1832.51,1
6520471,94,24,2017-05-29,2017-06-04,21991.48,17000.00,3601.00,1626,261:42:01,00:00:00,4290,2800.00,2868.59,1
6520473,95,24,2017-05-29,2017-06-04,10116.10,17000.00,1319.00,705,128:00:00,00:00:00,2063,2800.00,1320.22,1
6520475,96,24,2017-05-29,2017-06-04,13974.28,17000.00,2176.00,1146,186:00:00,00:00:00,3109,2800.00,1823.05,1
6520477,97,24,2017-05-29,2017-06-04,5799.84,17000.00,679.00,366,95:15:00,00:00:00,1531,2800.00,757.24,1
6520479,98,24,2017-05-29,2017-06-04,13893.25,17000.00,2255.00,1167,222:57:01,00:00:00,3711,2800.00,1811.98,1
6520481,99,24,2017-05-29,2017-06-04,6925.14,17000.00,876.00,476,141:45:00,00:00:00,2263,2800.00,903.51,1
6520483,100,24,2017-05-29,2017-06-04,13283.34,17000.00,2196.00,1159,192:45:00,00:00:00,3155,2800.00,1733.25,1
6520485,101,24,2017-05-29,2017-06-04,6565.80,17000.00,1185.00,473,132:00:00,00:00:00,2089,2800.00,856.57,1
6520487,102,24,2017-05-29,2017-06-04,28355.65,30000.00,4370.00,2247,294:45:00,00:00:00,4874,2800.00,3697.18,1
6520489,103,24,2017-05-29,2017-06-04,10573.25,17000.00,1144.00,673,155:30:00,00:00:00,2525,2800.00,1379.56,1
6520491,104,24,2017-05-29,2017-06-04,20275.16,17000.00,3211.00,1925,238:30:00,00:00:00,4088,2800.00,2644.49,1
6520493,105,24,2017-05-29,2017-06-04,9518.36,17000.00,1301.00,844,156:15:00,00:00:00,2609,2800.00,1245.31,1
6594006,17,25,2017-06-05,2017-06-11,13408.24,18000.00,2494.00,1437,198:12:01,00:14:00,3190,3200.00,1804.33,1
6594008,20,25,2017-06-05,2017-06-11,26122.02,17000.00,4418.00,2244,295:45:00,00:00:00,4869,2800.00,3407.20,1
6594010,27,25,2017-06-05,2017-06-11,37921.57,17000.00,6301.00,2756,374:53:00,00:00:00,6211,2800.00,4949.38,1
6594012,28,25,2017-06-05,2017-06-11,16328.92,17000.00,2634.00,1383,198:30:00,00:00:00,3365,2800.00,2129.01,1
6594014,30,25,2017-06-05,2017-06-11,32205.81,17000.00,5228.00,2373,314:45:00,00:00:00,5315,2800.00,4201.87,1
6594016,31,25,2017-06-05,2017-06-11,25228.50,17000.00,3907.00,1834,291:12:01,00:00:00,4805,2800.00,3289.71,1
6594018,33,25,2017-06-05,2017-06-11,17843.20,17000.00,2944.00,1432,198:00:00,00:00:00,3186,2800.00,2328.04,1
6594020,34,25,2017-06-05,2017-06-11,19353.20,17000.00,3201.00,1463,212:51:03,00:00:00,3447,2800.00,2524.14,1
6594022,36,25,2017-06-05,2017-06-11,21254.94,17000.00,3734.00,2116,267:57:01,00:00:00,4377,2800.00,2772.94,1
6594024,37,25,2017-06-05,2017-06-11,22907.08,17000.00,3678.00,2391,256:12:01,00:00:00,4061,2800.00,2987.86,1
6594026,38,25,2017-06-05,2017-06-11,35785.50,17000.00,5473.00,2948,327:00:00,00:00:00,5918,2800.00,4665.76,1
6594028,39,25,2017-06-05,2017-06-11,27684.34,119000.00,4258.00,2121,297:15:00,00:00:00,5016,19600.00,3610.87,1
6594030,40,25,2017-06-05,2017-06-11,35508.25,17000.00,5820.00,2509,325:15:00,00:00:00,5302,2800.00,4633.39,1
6594032,41,25,2017-06-05,2017-06-11,27579.33,17000.00,4522.00,2126,292:12:01,00:00:00,4878,2800.00,3597.68,1
6594034,42,25,2017-06-05,2017-06-11,21019.70,17000.00,3302.00,1692,220:45:00,00:00:00,3649,2800.00,2740.15,1
6594036,43,25,2017-06-05,2017-06-11,26723.49,17000.00,4309.00,1946,307:45:00,00:00:00,5068,2800.00,3484.92,1
6594038,44,25,2017-06-05,2017-06-11,25385.97,17000.00,4162.00,1979,308:45:00,00:00:00,5092,2800.00,3311.53,1
6594040,45,25,2017-06-05,2017-06-11,14440.60,17000.00,2345.00,1486,192:41:30,00:00:00,3231,2800.00,1883.00,1
6594042,46,25,2017-06-05,2017-06-11,17787.10,17000.00,2663.00,1540,228:00:00,00:00:00,3787,2800.00,2319.94,1
6594044,48,25,2017-06-05,2017-06-11,15274.95,17000.00,2480.00,980,210:45:00,00:00:00,3410,2800.00,1997.50,1
6594046,49,25,2017-06-05,2017-06-11,10395.92,17000.00,1292.00,929,158:45:00,00:00:00,2565,2800.00,1363.88,1
6594048,50,25,2017-06-05,2017-06-11,10892.54,17000.00,1332.00,748,162:11:30,00:00:00,2733,2800.00,1422.61,1
6594050,55,25,2017-06-05,2017-06-11,34350.14,17000.00,5588.00,3874,348:30:00,00:00:00,5723,2800.00,4480.18,1
6594052,56,25,2017-06-05,2017-06-11,21586.25,17000.00,3379.00,1937,237:30:00,00:00:00,3871,2800.00,2814.70,1
6594054,57,25,2017-06-05,2017-06-11,24410.02,17000.00,3898.00,2239,303:15:00,00:00:00,4898,2800.00,3182.60,1
6594056,58,25,2017-06-05,2017-06-11,14413.42,17000.00,2379.00,1455,238:30:00,00:00:00,3852,2800.00,1880.34,1
6594058,59,25,2017-06-05,2017-06-11,0.00,17000.00,0.00,0,00:00:00,00:00:00,0,2800.00,0.00,1
6594060,60,25,2017-06-05,2017-06-11,40889.21,17000.00,6257.00,3690,267:30:00,00:00:00,4419,2800.00,5334.37,1
6594062,61,25,2017-06-05,2017-06-11,21033.28,17000.00,3506.00,1607,236:27:01,00:00:00,3889,2800.00,2744.00,1
6594064,62,25,2017-06-05,2017-06-11,6711.71,17000.00,699.00,528,94:15:00,00:00:00,1543,2800.00,875.77,1
6594066,63,25,2017-06-05,2017-06-11,32440.68,1.00,5388.00,2423,294:57:01,00:00:00,4976,2800.00,4234.36,1
6594068,64,25,2017-06-05,2017-06-11,13743.19,17000.00,2235.00,1340,188:15:00,00:00:00,3044,2800.00,1792.99,1
6594070,65,25,2017-06-05,2017-06-11,0.00,17000.00,0.00,0,00:00:00,00:00:00,0,2800.00,0.00,1
6594072,66,25,2017-06-05,2017-06-11,13545.40,17000.00,2197.00,1082,193:15:00,00:00:00,3246,2800.00,1766.45,1
6594074,67,25,2017-06-05,2017-06-11,45596.02,17000.00,6445.00,3712,258:45:00,00:00:00,4392,2800.00,5951.69,1
6594076,68,25,2017-06-05,2017-06-11,17387.60,17000.00,2784.00,1433,236:45:00,00:00:00,3961,2800.00,2267.51,1
6594078,69,25,2017-06-05,2017-06-11,5435.90,17000.00,987.00,656,67:30:00,00:00:00,1153,2800.00,709.30,1
6594080,70,25,2017-06-05,2017-06-11,6210.66,17000.00,1047.00,709,126:45:00,00:00:00,2033,2800.00,810.02,1
6594082,71,25,2017-06-05,2017-06-11,9414.99,17000.00,1574.00,1060,143:00:00,00:00:00,2317,2800.00,1227.82,1
6594084,72,25,2017-06-05,2017-06-11,15177.00,17000.00,2320.00,1357,188:45:00,00:00:00,3080,2800.00,1978.88,1
6594086,73,25,2017-06-05,2017-06-11,9732.38,17000.00,1729.00,1178,146:27:01,00:00:00,2438,2800.00,1268.90,1
6594088,74,25,2017-06-05,2017-06-11,10897.50,17000.00,1839.00,1224,148:15:00,00:00:00,2435,2800.00,1421.68,1
6594090,75,25,2017-06-05,2017-06-11,10316.96,17000.00,1139.00,927,116:15:00,00:00:00,1875,2800.00,1346.26,1
6594092,76,25,2017-06-05,2017-06-11,23345.34,17000.00,3656.00,2353,288:00:00,00:00:00,4740,2800.00,3043.81,1
6594094,77,25,2017-06-05,2017-06-11,7991.62,17000.00,962.00,632,145:15:00,00:00:00,2350,2800.00,1042.83,1
6594096,78,25,2017-06-05,2017-06-11,22503.02,17000.00,3478.00,1804,261:45:00,00:00:00,4234,2800.00,2935.17,1
6594098,79,25,2017-06-05,2017-06-11,66932.59,17000.00,9685.00,5674,438:36:03,00:00:00,7113,2800.00,8727.76,1
6594100,80,25,2017-06-05,2017-06-11,19794.50,17000.00,3327.00,1854,253:00:00,00:00:00,4302,2800.00,2587.47,1
6594102,81,25,2017-06-05,2017-06-11,8410.19,17000.00,1162.00,645,159:00:00,00:00:00,2319,2800.00,1097.06,1
6594104,82,25,2017-06-05,2017-06-11,16835.76,17000.00,2835.00,1388,270:15:00,00:00:00,4460,2800.00,2197.51,1
6594106,83,25,2017-06-05,2017-06-11,16987.10,17000.00,2813.00,1757,431:03:04,00:00:00,7155,2800.00,2215.68,1
6594108,84,25,2017-06-05,2017-06-11,5627.45,17000.00,702.00,470,124:15:00,00:00:00,2014,2800.00,734.83,1
6594110,85,25,2017-06-05,2017-06-11,9181.40,17000.00,1509.00,970,121:00:00,00:00:00,1930,2800.00,1196.63,1
6594112,86,25,2017-06-05,2017-06-11,25801.10,17000.00,4283.00,2052,373:15:05,00:00:00,4967,2800.00,3364.56,1
6594114,87,25,2017-06-05,2017-06-11,17596.00,17000.00,2869.00,1613,253:12:01,00:00:00,4227,2800.00,2295.34,1
6594116,88,25,2017-06-05,2017-06-11,29669.10,17000.00,5049.00,3059,315:38:00,00:00:00,5262,2800.00,3871.53,1
6594118,89,25,2017-06-05,2017-06-11,15036.10,17000.00,2135.00,1348,211:53:00,00:00:00,3432,2800.00,1962.47,1
6594120,90,25,2017-06-05,2017-06-11,10293.90,17000.00,1306.00,763,144:45:00,00:00:00,2357,2800.00,1343.57,1
6594122,91,25,2017-06-05,2017-06-11,22860.71,17000.00,3506.00,1713,224:00:00,00:00:00,3804,2800.00,2983.04,1
6594124,92,25,2017-06-05,2017-06-11,9364.37,17000.00,1069.00,575,131:30:00,00:00:00,2133,2800.00,1222.25,1
6594126,93,25,2017-06-05,2017-06-11,15628.40,17000.00,2514.00,1235,193:57:01,00:00:00,3264,2800.00,2038.23,1
6594128,94,25,2017-06-05,2017-06-11,20780.02,17000.00,3369.00,1596,246:42:01,00:00:00,4014,2800.00,2710.94,1
6594130,95,25,2017-06-05,2017-06-11,9434.50,17000.00,1226.00,675,150:15:00,00:00:00,2424,2800.00,1231.19,1
6594132,96,25,2017-06-05,2017-06-11,15013.60,17000.00,2380.00,1171,180:45:00,00:00:00,3014,2800.00,1958.48,1
6594134,97,25,2017-06-05,2017-06-11,5901.17,17000.00,700.00,379,96:15:00,00:00:00,1560,2800.00,771.80,1
6594136,98,25,2017-06-05,2017-06-11,13947.08,17000.00,2244.00,1129,210:00:00,00:00:00,3494,2800.00,1818.82,1
6594138,99,25,2017-06-05,2017-06-11,7729.72,17000.00,992.00,523,143:30:00,00:00:00,2296,2800.00,1008.51,1
6594140,100,25,2017-06-05,2017-06-11,14646.30,17000.00,2404.00,1216,190:30:00,00:00:00,3120,2800.00,1910.44,1
6594142,101,25,2017-06-05,2017-06-11,7452.15,17000.00,1343.00,543,131:45:00,00:00:00,2083,2800.00,972.14,1
6594144,102,25,2017-06-05,2017-06-11,27932.34,30000.00,4247.00,2128,293:00:00,00:00:00,4829,2800.00,3642.44,1
6594146,103,25,2017-06-05,2017-06-11,10629.58,17000.00,1094.00,674,150:15:00,00:00:00,2444,2800.00,1386.85,1
6594148,104,25,2017-06-05,2017-06-11,18977.26,17000.00,2974.00,1812,228:45:00,00:00:00,3803,2800.00,2474.37,1
6594150,105,25,2017-06-05,2017-06-11,8692.65,17000.00,1191.00,777,173:51:03,00:00:00,2915,2800.00,1135.96,1
6667663,17,26,2017-06-12,2017-06-18,13199.40,18000.00,2463.00,1392,200:45:00,00:14:00,3224,3200.00,1764.91,1
6667665,20,26,2017-06-12,2017-06-18,26096.37,17000.00,4442.00,2376,300:45:00,00:00:00,4933,2800.00,3402.35,1
6667667,27,26,2017-06-12,2017-06-18,39709.40,17000.00,6557.00,2887,364:15:00,00:00:00,6043,2800.00,5183.84,1
6667669,28,26,2017-06-12,2017-06-18,17024.10,17000.00,2805.00,1445,205:45:00,00:00:00,3476,2800.00,2219.66,1
6667671,30,26,2017-06-12,2017-06-18,32508.83,17000.00,5237.00,2431,327:09:30,00:00:00,5419,2800.00,4241.29,1
6667673,31,26,2017-06-12,2017-06-18,26567.26,17000.00,4153.00,1958,262:30:00,00:00:00,4324,2800.00,3464.18,1
6667675,33,26,2017-06-12,2017-06-18,16498.20,17000.00,2754.00,1388,196:45:00,00:00:00,3172,2800.00,2151.94,1
6667677,34,26,2017-06-12,2017-06-18,18552.01,17000.00,3051.00,1511,166:45:00,00:00:00,2692,2800.00,2418.97,1
6667679,36,26,2017-06-12,2017-06-18,23128.44,17000.00,4142.00,2314,264:15:00,00:00:00,4313,2800.00,3016.64,1
6667681,37,26,2017-06-12,2017-06-18,23801.30,17000.00,3916.00,2524,291:54:03,00:00:00,4675,2800.00,3104.42,1
6667683,38,26,2017-06-12,2017-06-18,34373.70,17000.00,5296.00,2884,341:45:00,00:00:00,6065,2800.00,4481.24,1
6667685,39,26,2017-06-12,2017-06-18,30659.40,119000.00,4659.00,2345,302:00:00,00:00:00,5070,19600.00,3998.65,1
6667687,40,26,2017-06-12,2017-06-18,34578.24,17000.00,5603.00,2449,325:15:00,00:00:00,5279,2800.00,4511.02,1
6667689,41,26,2017-06-12,2017-06-18,27046.09,17000.00,4463.00,2125,295:06:32,00:00:00,4935,2800.00,3526.77,1
6667691,42,26,2017-06-12,2017-06-18,19786.02,17000.00,3156.00,1622,218:27:15,00:00:00,3625,2800.00,2578.90,1
6667693,43,26,2017-06-12,2017-06-18,25646.91,17000.00,4201.00,1956,305:00:00,00:00:00,5039,2800.00,3343.81,1
6667695,44,26,2017-06-12,2017-06-18,25550.42,17000.00,4173.00,2087,295:15:00,00:00:00,4892,2800.00,3332.60,1
6667697,45,26,2017-06-12,2017-06-18,13786.64,17000.00,2227.00,1437,203:51:16,00:00:00,3376,2800.00,1797.58,1
6667699,46,26,2017-06-12,2017-06-18,17083.76,17000.00,2697.00,1512,221:15:00,00:00:00,3664,2800.00,2227.44,1
6667701,48,26,2017-06-12,2017-06-18,14582.66,17000.00,2483.00,976,217:00:00,00:00:00,3511,2800.00,1912.99,1
6667703,49,26,2017-06-12,2017-06-18,9879.27,17000.00,1229.00,883,154:30:00,00:00:00,2492,2800.00,1289.60,1
6667705,50,26,2017-06-12,2017-06-18,11723.08,17000.00,1490.00,787,152:15:00,00:00:00,2586,2800.00,1529.99,1
6667707,55,26,2017-06-12,2017-06-18,31719.90,17000.00,5038.00,3522,334:45:00,00:00:00,5535,2800.00,4135.17,1
6667709,56,26,2017-06-12,2017-06-18,21074.75,17000.00,3392.00,1972,241:00:00,00:00:00,3943,2800.00,2748.44,1
6667711,57,26,2017-06-12,2017-06-18,26382.76,17000.00,4188.00,2441,314:45:00,00:00:00,5093,2800.00,3439.65,1
6667713,58,26,2017-06-12,2017-06-18,13795.32,17000.00,2342.00,1419,252:45:00,00:00:00,4069,2800.00,1799.60,1
6667715,59,26,2017-06-12,2017-06-18,0.00,17000.00,0.00,0,00:00:00,00:00:00,0,2800.00,0.00,1
6667717,60,26,2017-06-12,2017-06-18,41788.68,17000.00,6347.00,3850,273:00:00,00:00:00,4513,2800.00,5449.79,1
6667719,61,26,2017-06-12,2017-06-18,20769.04,17000.00,3470.00,1631,229:45:00,00:00:00,3782,2800.00,2709.60,1
6667721,62,26,2017-06-12,2017-06-18,6798.52,17000.00,717.00,580,100:30:00,00:00:00,1642,2800.00,887.16,1
6667723,63,26,2017-06-12,2017-06-18,29985.80,1.00,4887.00,2305,301:57:01,00:00:00,5043,2800.00,3912.58,1
6667725,64,26,2017-06-12,2017-06-18,13245.44,17000.00,2072.00,1303,194:00:00,00:00:00,3177,2800.00,1727.91,1
6667727,65,26,2017-06-12,2017-06-18,0.00,17000.00,0.00,0,00:00:00,00:00:00,0,2800.00,0.00,1
6667729,66,26,2017-06-12,2017-06-18,13459.40,17000.00,2166.00,1071,188:00:00,00:00:00,3162,2800.00,1755.26,1
6667731,67,26,2017-06-12,2017-06-18,42753.40,17000.00,6241.00,3759,272:12:01,00:00:00,4356,2800.00,5578.07,1
6667733,68,26,2017-06-12,2017-06-18,17805.00,17000.00,2867.00,1465,236:45:00,00:00:00,3918,2800.00,2321.60,1
6667735,69,26,2017-06-12,2017-06-18,5529.30,17000.00,999.00,659,100:54:02,00:00:00,1693,2800.00,721.55,1
6667737,70,26,2017-06-12,2017-06-18,6600.52,17000.00,1148.00,788,133:45:00,00:00:00,2140,2800.00,860.70,1
6667739,71,26,2017-06-12,2017-06-18,9755.81,17000.00,1675.00,1133,161:27:01,00:00:00,2573,2800.00,1272.24,1
6667741,72,26,2017-06-12,2017-06-18,15757.10,17000.00,2487.00,1449,202:15:00,00:00:00,3368,2800.00,2054.74,1
6667743,73,26,2017-06-12,2017-06-18,10132.99,17000.00,1755.00,1166,174:36:04,00:00:00,2868,2800.00,1321.24,1
6667745,74,26,2017-06-12,2017-06-18,12861.84,17000.00,2193.00,1486,169:30:00,00:00:00,2805,2800.00,1677.43,1
6667747,75,26,2017-06-12,2017-06-18,12092.14,17000.00,1340.00,1084,141:30:00,00:00:00,2286,2800.00,1577.79,1
6667749,76,26,2017-06-12,2017-06-18,24906.44,17000.00,3846.00,2546,270:00:00,00:00:00,4469,2800.00,3247.71,1
6667751,77,26,2017-06-12,2017-06-18,9171.42,17000.00,1112.00,734,158:40:36,00:00:00,2591,2800.00,1196.66,1
6667753,78,26,2017-06-12,2017-06-18,23151.20,17000.00,3578.00,1864,267:30:00,00:00:00,4336,2800.00,3019.52,1
6667755,79,26,2017-06-12,2017-06-18,66091.11,17000.00,9859.00,5781,409:18:04,00:00:00,6613,2800.00,8616.96,1
6667757,80,26,2017-06-12,2017-06-18,20827.78,17000.00,3544.00,1989,257:27:15,00:00:00,4355,2800.00,2722.84,1
6667759,81,26,2017-06-12,2017-06-18,9717.52,17000.00,1350.00,784,165:30:00,00:00:00,2274,2800.00,1267.56,1
6667761,82,26,2017-06-12,2017-06-18,20189.70,17000.00,3372.00,1649,306:57:02,00:00:00,5082,2800.00,2633.76,1
6667763,83,26,2017-06-12,2017-06-18,18110.00,17000.00,3001.00,1897,414:30:00,00:00:00,6855,2800.00,2361.88,1
6667765,84,26,2017-06-12,2017-06-18,6273.80,17000.00,768.00,526,128:15:00,00:00:00,2074,2800.00,819.50,1
6667767,85,26,2017-06-12,2017-06-18,6572.40,17000.00,1124.00,739,115:15:00,00:00:00,1822,2800.00,856.52,1
6667769,86,26,2017-06-12,2017-06-18,24690.87,17000.00,4132.00,1968,347:09:02,00:00:00,4553,2800.00,3219.47,1
6667771,87,26,2017-06-12,2017-06-18,18806.32,17000.00,3033.00,1762,249:00:00,00:00:00,4200,2800.00,2453.13,1
6667773,88,26,2017-06-12,2017-06-18,30532.28,17000.00,5202.00,3096,337:27:02,00:00:00,5614,2800.00,3983.36,1
6667775,89,26,2017-06-12,2017-06-18,14992.80,17000.00,2196.00,1450,201:30:00,00:00:00,3263,2800.00,1957.05,1
6667777,90,26,2017-06-12,2017-06-18,11312.68,17000.00,1433.00,854,148:45:00,00:00:00,2420,2800.00,1476.64,1
6667779,91,26,2017-06-12,2017-06-18,20600.96,17000.00,3089.00,1555,218:30:00,00:00:00,3678,2800.00,2690.36,1
6667781,92,26,2017-06-12,2017-06-18,8384.28,17000.00,935.00,486,127:00:00,00:00:00,2058,2800.00,1093.98,1
6667783,93,26,2017-06-12,2017-06-18,14234.56,17000.00,2374.00,1119,208:03:18,00:00:00,3478,2800.00,1857.32,1
6667785,94,26,2017-06-12,2017-06-18,19635.92,17000.00,3222.00,1553,230:15:00,00:00:00,3756,2800.00,2561.22,1
6667787,95,26,2017-06-12,2017-06-18,10151.08,17000.00,1310.00,686,142:00:00,00:00:00,2290,2800.00,1324.72,1
6667789,96,26,2017-06-12,2017-06-18,15032.94,17000.00,2346.00,1178,185:30:00,00:00:00,3114,2800.00,1962.79,1
6667791,97,26,2017-06-12,2017-06-18,4279.34,17000.00,490.00,270,95:00:00,00:00:00,1529,2800.00,558.63,1
6667793,98,26,2017-06-12,2017-06-18,13805.22,17000.00,2281.00,1166,205:45:00,00:00:00,3431,2800.00,1800.18,1
6667795,99,26,2017-06-12,2017-06-18,6901.80,17000.00,877.00,465,138:45:00,00:00:00,2213,2800.00,900.37,1
6667797,100,26,2017-06-12,2017-06-18,14503.59,17000.00,2364.00,1297,191:15:00,00:00:00,3152,2800.00,1891.33,1
